SŠ / SOŠ / SOU / vyšší stupně gymnázií,všeobecně-vzdělávací předměty,,Magisterské vzdělání (Mgr. nebo Ing.),2. stupeň ZŠ a SŠ,všeobecně-vzdělávací předměty,Učitelství,pedagogické vědy příprava učitelů všeobecně-vzdělávacích předmětů 2. stupně ZŠ a SŠ,Magisterské vzdělání z učitelství všeobecně-vzdělávacích předmětů na 2. stupni ZŠ a SŠ,,None,None,None,None,None,0,,None,None,0,,None,,None,,§ 9 odst. (1) písm. b) : https://www.zakonyprolidi.cz/cs/2004-563#p9-1-b,None,"Pokud chceš učit určitý předmět na SŠ, kvalifikaci k tomu získáš magisterským titulem z učitelství daného předmětu pro 2. stupeň ZŠ a/nebo SŠ.

Tedy např. pokud chceš učit na střední škole dějepis, vystuduješ bakaláře v oboru Dějepis se zaměřením na vzdělávání a na téže škole pak navazujícího magistra Učitelství dějepisu pro SŠ a 2. stupeň ZŠ. Některé školy předchozího bakaláře v daném oboru pro přijetí na navazujícího magistra přímo vyžadují.

Pozn.: Pravděpodobně si k tomu v rámci svého studia budeš muset vybrat učitelství ještě dalšího předmětu.",30
SŠ / SOŠ / SOU / vyšší stupně gymnázií,všeobecně-vzdělávací předměty,,Magisterské vzdělání (Mgr. nebo Ing.),2. stupeň ZŠ / nižší stupně gymnázií,všeobecně-vzdělávací předměty,Učitelství,pedagogické vědy příprava učitelů všeobecně-vzdělávacích předmětů 2. stupně ZŠ,Magisterské vzdělání z učitelství všeobecně-vzdělávacích předmětů na 2. stupni ZŠ,,Bakalářské vzdělání,SŠ / SOŠ / SOU / vyšší stupně gymnázií,všeobecně-vzdělávací předměty,Učitelství,pedagogické vědy příprava učitelů všeobecně-vzdělávacích předmětů SŠ,Bakalářské vzdělání z učitelství všeobecně-vzdělávacích předmětů na SŠ,,None,None,0,,None,,None,,§ 9 odst. (1) písm. d) bod 1: https://www.zakonyprolidi.cz/cs/2004-563#p9-1-d-1,None,"Pokud máš vystudovaného magistra z učitelství pro 2. stupeň ZŠ a chceš učit určitý předmět na SŠ, kvalifikaci k tomu získáš doplněním bakaláře z učitelství pro SŠ.

V praxi to tedy znamená, že pokud už máš magistra např. z ČJ a AJ pro 2. stupeň ZŠ, měl/a by sis k tomu doplnit bakaláře, tedy např. Anglický jazyk se zaměřením na vzdělávání.",31
SŠ / SOŠ / SOU / vyšší stupně gymnázií,všeobecně-vzdělávací předměty,,Magisterské vzdělání (Mgr. nebo Ing.),2. stupeň ZŠ / nižší stupně gymnázií,všeobecně-vzdělávací předměty,Učitelství,pedagogické vědy příprava učitelů všeobecně-vzdělávacích předmětů 2. stupně ZŠ,Magisterské vzdělání z učitelství všeobecně-vzdělávacích předmětů na 2. stupni ZŠ,,None,None,None,None,None,0,,SŠ / SOŠ / SOU / vyšší stupně gymnázií,příprava učitelů SŠ,Kurz celoživotního vzdělávání z přípravy učitelů SŠ,,None,,None,,§ 9 odst. (1) písm. d) bod 2: https://www.zakonyprolidi.cz/cs/2004-563#p9-1-d-2,None,"Pokud máš vystudovaného magistra z učitelství pro 2. stupeň ZŠ a chceš učit určitý předmět na SŠ, kvalifikaci k tomu si můžeš doplnit i studiem programu celoživotního vzdělávání (CŽV) uskutečňovaném vysokou školou a zaměřeném na přípravu učitelů 2. stupně ZŠ nebo SŠ.

To znamená, že pokud už máš magistra z učitelství matematiky pro 2. stupeň, stačí ti doplnit si k tomu učitelské CŽV na některé vysoké škole.",32
SŠ / SOŠ / SOU / vyšší stupně gymnázií,všeobecně-vzdělávací předměty,,Magisterské vzdělání (Mgr. nebo Ing.),2. stupeň ZŠ / nižší stupně gymnázií,všeobecně-vzdělávací předměty,Učitelství,pedagogické vědy příprava učitelů všeobecně-vzdělávacích předmětů 2. stupně ZŠ,Magisterské vzdělání z učitelství všeobecně-vzdělávacích předmětů na 2. stupni ZŠ,,None,None,None,None,None,0,,None,None,0,,doplňující studium k rozšíření odborné kvalifikace (DVPP),,None,,§ 9 odst. (1) písm. d) bodu 3. : https://www.zakonyprolidi.cz/cs/2004-563#p9-1-d-3,None,"Pokud chceš učit určitý předmět na SŠ, můžeš ho učit i s

1. magisterským titulem z učitelství pro 2. stupeň ZŠ a k tomu s
2. doplňujícím studiem k rozšíření odborné kvalifikace (DVPP).

To znamená, že pokud máš magistra z učitelství 2. stupně a později zjištíš, že by tě víc lákalo učitelství na střední škole, už jsi kvalifikovaný pedagog, a tak ti stačí doplnit si k tomu učitelství ideálně daného předmětu pro SŠ v rámci dalšího vzdělávání pedagogických pracovníků (DVPP).",33
SŠ / SOŠ / SOU / vyšší stupně gymnázií,všeobecně-vzdělávací předměty,,Magisterské vzdělání (Mgr. nebo Ing.),None,None,Jiná neučitelská odborná specializace,"oblast studijního oboru, který odpovídá charakteru vyučovaného předmětu","Jakékoliv neučitelské magisterské vzdělání, odpovídající příslušnému předmětu",,Bakalářské vzdělání,SŠ / SOŠ / SOU / vyšší stupně gymnázií,Any,Učitelství,pedagogické vědy příprava učitelů SŠ,Bakalářské vzdělání z učitelství na SŠ,,None,None,0,,None,,None,,§ 9 odst. (1) písm. c) bodu 1.: https://www.zakonyprolidi.cz/cs/2004-563#p9-1-c-1 ,None,"Pokud chceš učit nějaký předmět na SŠ, musíš mít  1. jakýkoliv magisterský titul a k tomu 2. bakalářský titul z učitelství pro 2. stupeň ZŠ nebo SŠ  V praxi to znamená, že když budeš chtít učit třeba dějepis, ale budeš mít třeba omylem magistra z ekonomie, nejlepší je pro tebe dodělat si bakaláře v oboru Dějepis se zaměřením na vzdělávání, čímž získáš pedagogickou kvalifikaci i potřebnou odbornost v předmětu.  Pozn.: Pravděpodobně si k tomu v rámci svého bakalářského studia budeš muset vybrat učitelství ještě dalšího předmětu.",34
SŠ / SOŠ / SOU / vyšší stupně gymnázií,všeobecně-vzdělávací předměty,,Magisterské vzdělání (Mgr. nebo Ing.),None,None,Jiná neučitelská odborná specializace,"oblast studijního oboru, který odpovídá charakteru vyučovaného předmětu","Jakékoliv neučitelské magisterské vzdělání, odpovídající příslušnému předmětu",,Bakalářské vzdělání,2. stupeň ZŠ / nižší stupně gymnázií,Any,Učitelství,pedagogické vědy příprava učitelů 2. stupně ZŠ,Bakalářské vzdělání z učitelství na 2. stupni ZŠ,,None,None,0,,None,,None,,§ 9 odst. (1) písm. c) bodu 1.: https://www.zakonyprolidi.cz/cs/2004-563#p9-1-c-1,None,"Pokud chceš učit nějaký předmět na SŠ, musíš mít  1. jakýkoliv magisterský titul a k tomu 2. bakalářský titul z učitelství pro 2. stupeň ZŠ nebo SŠ  V praxi to znamená, že když budeš chtít učit třeba dějepis, ale budeš mít třeba omylem magistra z ekonomie, nejlepší je pro tebe dodělat si bakaláře v oboru Dějepis se zaměřením na vzdělávání, čímž získáš pedagogickou kvalifikaci i potřebnou odbornost v předmětu.  Pozn.: Pravděpodobně si k tomu v rámci svého bakalářského studia budeš muset vybrat učitelství ještě dalšího předmětu.",35
SŠ / SOŠ / SOU / vyšší stupně gymnázií,všeobecně-vzdělávací předměty,,Magisterské vzdělání (Mgr. nebo Ing.),None,None,Jiná neučitelská odborná specializace,"oblast studijního oboru, který odpovídá charakteru vyučovaného předmětu","Jakékoliv neučitelské magisterské vzdělání, odpovídající příslušnému předmětu",,None,None,None,None,None,0,,2. stupeň ZŠ / nižší stupně gymnázií,příprava učitelů 2. stupně ZŠ,Kurz celoživotního vzdělávání z přípravy učitelů 2. stupně ZŠ,,None,,None,,§ 9 odst. (1) písm. c) bodu 2.: https://www.zakonyprolidi.cz/cs/2004-563#p9-1-c-2,None,"Pokud chceš učit nějaký předmět na SŠ, musíš mít  1. jakýkoliv magisterský titul a k tomu 2. studium programu celoživotního vzdělávání (CŽV) uskutečňovaném vysokou školou a zaměřeném na přípravu učitelů 2. stupně ZŠ nebo SŠ.  V praxi to znamená, že když budeš chtít učit třeba češtinu, ale budeš mít třeba omylem inženýra z informatiky, stačí ti doplnit si k tomu učitelské CŽV pro 2. stupeň ZŠ či SŠ na některé vysoké škole. Musíš si ovšem najít studium CŽV, které odpovídá oboru tvého magistra, tedy např. CŽV učitelství v oboru informační a komunikační technologie. Tím získáš pedagogickou kvalifikaci pro učitelství na SŠ.  Pozn.: ""Aprobovanost"" pro výuku jazyka si doplníš studiem učitelství daného předmětu v rámci dalšího vzdělávání pedagogických pracovníků (DVPP).",36
SŠ / SOŠ / SOU / vyšší stupně gymnázií,všeobecně-vzdělávací předměty,,Magisterské vzdělání (Mgr. nebo Ing.),None,None,Jiná neučitelská odborná specializace,"oblast studijního oboru, který odpovídá charakteru vyučovaného předmětu","Jakékoliv neučitelské magisterské vzdělání, odpovídající příslušnému předmětu",,None,None,None,None,None,0,,SŠ / SOŠ / SOU / vyšší stupně gymnázií,příprava učitelů SŠ,Kurz celoživotního vzdělávání z přípravy učitelů SŠ,,None,,None,,§ 9 odst. (1) písm. c) bodu 2.: https://www.zakonyprolidi.cz/cs/2004-563#p9-1-c-2,None,"Pokud chceš učit nějaký předmět na SŠ, musíš mít  1. jakýkoliv magisterský titul a k tomu 2. studium programu celoživotního vzdělávání (CŽV) uskutečňovaném vysokou školou a zaměřeném na přípravu učitelů 2. stupně ZŠ nebo SŠ.  V praxi to znamená, že když budeš chtít učit třeba češtinu, ale budeš mít třeba omylem inženýra z informatiky, stačí ti doplnit si k tomu učitelské CŽV pro 2. stupeň ZŠ či SŠ na některé vysoké škole. Musíš si ovšem najít studium CŽV, které odpovídá oboru tvého magistra, tedy např. CŽV učitelství v oboru informační a komunikační technologie. Tím získáš pedagogickou kvalifikaci pro učitelství na SŠ.  Pozn.: ""Aprobovanost"" pro výuku jazyka si doplníš studiem učitelství daného předmětu v rámci dalšího vzdělávání pedagogických pracovníků (DVPP).",37
SŠ / SOŠ / SOU / vyšší stupně gymnázií,tělesná výchova,,Magisterské vzdělání (Mgr. nebo Ing.),None,tělesná výchova,Tělesná výchova a sport (neučitelský obor),tělesná výchova a sport,Magisterské vzdělání z tělesné výchovy a sportu (neučitelský obor),,None,None,None,None,None,0,,None,None,0,,None,,None,,§ 9 odst. (1) písm. f) : https://www.zakonyprolidi.cz/cs/2004-563#p9-1-h,None,"Pokud chceš učit tělocvik na SŠ, stačí ti k tomu magisterský titul (ne nutně pedagogický) z oboru zaměřeného na tělesnou výchovu a sport.

Tedy např. pokud máš magistra v oboru """"Trenér"""", můžeš spokojeně vyrazit do školství.",38
SŠ / SOŠ / SOU / vyšší stupně gymnázií,tělesná výchova,,Magisterské vzdělání (Mgr. nebo Ing.),Any,tělesná výchova,Učitelství,tělesná výchova a sport,Magisterské vzdělání z učitelství tělesné výchovy a sportu,,None,None,None,None,None,0,,None,None,0,,None,,None,,§ 9 odst. (1) písm. f) : https://www.zakonyprolidi.cz/cs/2004-563#p9-1-h ,None,"Pokud chceš učit tělocvik na SŠ, stačí ti k tomu magisterský titul (ne nutně pedagogický) z oboru zaměřeného na tělesnou výchovu a sport.

Tedy např. pokud máš magistra v oboru """"Trenér"""", můžeš spokojeně vyrazit do školství.",39
SŠ / SOŠ / SOU / vyšší stupně gymnázií,tělesná výchova,,None,None,None,None,None,0,,None,None,None,None,None,0,,None,None,0,,kvalifikovaný trenér,,None,,§ 9 odst. (4) : https://www.zakonyprolidi.cz/cs/2004-563#p9-4,Pracovní úvazek nepřesahuje 20 hodin týdně,"""Pokud chceš učit tělocvik na 2. stupni ZŠ, stačí ti k tomu magisterský titul (ne nutně pedagogický) z oboru zaměřeného na tělesnou výchovu a sport.

Tedy např. pokud máš magistra v oboru """"Trenér"""", můžeš spokojeně vyrazit do školství.""",40
SŠ / SOŠ / SOU / vyšší stupně gymnázií,cizí jazyk,,Magisterské vzdělání (Mgr. nebo Ing.),Any,cizí jazyk,Učitelství,pedagogické vědy příprava učitelů příslušných cizích jazyků,Magisterské vzdělání z učitelství příslušných cizích jazyků,,None,None,None,None,None,0,,None,None,0,,None,,None,,§ 9 odst. (1) písm. g) a podle něj §12 písm. a) : https://www.zakonyprolidi.cz/cs/2004-563#p12-1-a,None,"Pokud chceš učit určitý cizí jazyky na 2. stupni SŠ, nejlogičtější cestou k tomu je magisterský titul z učitelství daného cizího jazyka pro SŠ.
Tedy např. pokud rovnou po střední škole víš, že chceš učit na druhém stupni angličtinu, vystuduješ bakaláře v oboru Anglický jazyk a literatura se zaměřením na vzdělávání a na téže škole pak navazujícího magistra Učitelství anglického jazyka a literatury. Některé školy předchozího bakaláře v daném oboru pro přijetí na navazujícího magistra přímo vyžadují.
Pozn.: Pravděpodobně si k tomu v rámci svého studia budeš muset vybrat učitelství ještě dalšího předmětu.",41
SŠ / SOŠ / SOU / vyšší stupně gymnázií,cizí jazyk,,Bakalářské vzdělání,Any,Any kromě cizí jazyk,Učitelství,pedagogické vědy jiné než příprava učitelů příslušných cizích jazyků,Bakalářské vzdělání z učitelství příslušných cizích jazyků,,None,None,None,None,None,0,,None,None,0,,jazyková zkouška min. C1 SERR pro jazyky,,doplňující didaktické studium příslušného jazyka,,§ 9 odst. (1) písm. g) a podle něj §12 písm. b) : https://www.zakonyprolidi.cz/cs/2004-563#p12-1-b,None,"Pokud chceš učit cizí jazyk na SŠ, potřebuješ k tomu
1. libovolný magisterský titul a k tomu
2. studium programu celoživotního vzdělávání (CŽV) uskutečňovaném vysokou školou a zaměřeném na přípravu učitelů a k tomu
3. jazykovou zkoušku z daného jazyka min. na úrovni C1 Společného evropského referenčního rámce pro jazyky (SERR / CEFR) a k tomu
4. doplňující didaktické studium příslušného jazyka (DVPP).
V praxi je to cesta poměrně komplikovaná a vyplatí se v případě, že už máš magistra i jazykovou zkoušku a nechce se ti studovat další bakalář. Musíš si pak tedy najít studium CŽV, které odpovídá oboru tvého magistra, takže např. pokud máš vystudovaná práva, doplníš si CŽV učitelství v oboru právní vědy. Tím získáš pedagogickou kvalifikaci a """"aprobovanost"""" pro výuku jazyka si doplníš studiem učitelství daného jazyka v rámci dalšího vzdělávání pedagogických pracovníků (DVPP).",42
SŠ / SOŠ / SOU / vyšší stupně gymnázií,cizí jazyk,,Magisterské vzdělání (Mgr. nebo Ing.),None,None,Any kromě Učitelství a Filologie (neučitelský obor),jakýkoliv,Jakékoliv neučitelské magisterské vzdělání,,Bakalářské vzdělání,Any,Any,Učitelství,pedagogické vědy příprava učitelů,Bakalářské vzdělání z učitelství,,None,None,0,,None,,None,,§ 9 odst. (1) písm. g) a podle něj §12 písm. d) bod 1. : https://www.zakonyprolidi.cz/cs/2004-563#p12-1-d-1 ,None,"Pokud chceš učit cizí jazyk na SŠ, potřebuješ k tomu
1. libovolný magisterský titul a k tomu
2. jakýkoliv vysokoškolský titul z nějakého oboru přípravy učitelů (tedy stačí Bc.).
V praxi to může znamenat, že budeš mít třeba inženýra z elektrotechniky a doděláš si k němu bakaláře v oboru Německý jazyk se zaměřením na vzdělávání – pak budeš kvalifikovaný učitel.",43
SŠ / SOŠ / SOU / vyšší stupně gymnázií,cizí jazyk,,Magisterské vzdělání (Mgr. nebo Ing.),None,None,Any kromě Učitelství a Filologie (neučitelský obor),jakýkoliv,Jakékoliv neučitelské magisterské vzdělání,,None,None,None,None,None,0,,Any,příprava učitelů,Kurz celoživotního vzdělávání z přípravy učitelů,,jazyková zkouška min. C1 SERR pro jazyky,,doplňující didaktické studium příslušného jazyka,,§ 9 odst. (1) písm. g) a podle něj §12 písm. d) bod 2. : https://www.zakonyprolidi.cz/cs/2004-563#p12-1-d-2,None,-,44
SŠ / SOŠ / SOU / vyšší stupně gymnázií,cizí jazyk,,Magisterské vzdělání (Mgr. nebo Ing.),None,cizí jazyk,Filologie (neučitelský obor),společenské vědy příslušné cizí jazyky,Magisterské vzdělání z filologie,,Bakalářské vzdělání,Any,Any,Učitelství,pedagogické vědy příprava učitelů,Bakalářské vzdělání z učitelství,,None,None,0,,None,,None,,§ 9 odst. (1) písm. g) a podle něj §12 písm. c) bod 1. : https://www.zakonyprolidi.cz/cs/2004-563#p12-1-c-1,None,"Pokud chceš učit cizí jazyk na SŠ, můžeš mít také
1. magisterský titul z příslušného cizího jazyka a k tomu
2. jakýkoliv vysokoškolský titul z nějakého oboru přípravy učitelů (tedy stačí Bc.).
V praxi to může znamenat, že budeš mít třeba vystudovanou anglistiku a doděláš si k tomu bakaláře v oboru Anglický jazyk se zaměřením na vzdělávání (nebo pro úplně jiný předmět) – pak budeš kvalifikovaný učitel.",45
SŠ / SOŠ / SOU / vyšší stupně gymnázií,cizí jazyk,,Magisterské vzdělání (Mgr. nebo Ing.),None,cizí jazyk,Filologie (neučitelský obor),společenské vědy příslušné cizí jazyky,Magisterské vzdělání z filologie,,None,None,None,None,None,0,,Any,příprava učitelů,Kurz celoživotního vzdělávání z přípravy učitelů,,None,,None,,§ 9 odst. (1) písm. g) a podle něj §12 písm. c) bod 2. : https://www.zakonyprolidi.cz/cs/2004-563#p12-1-c-2,None,"Pokud chceš učit cizí jazyk na SŠ, můžeš mít také
1. magisterský titul z příslušného cizího jazyka a k tomu
2. studium programu celoživotního vzdělávání (CŽV) uskutečňovaném vysokou školou a zaměřeném na přípravu učitelů.
To může znamenat, že budeš mít třeba vystudovanou hispanistiku a doděláš si k tomu studium CŽV pro učitelství jazyků.",46
SŠ / SOŠ / SOU / vyšší stupně gymnázií,cizí jazyk,,Magisterské vzdělání (Mgr. nebo Ing.),None,cizí jazyk,Filologie (neučitelský obor),společenské vědy příslušné cizí jazyky,Magisterské vzdělání z filologie,,None,None,None,None,None,0,,None,None,0,,studium pedagogiky,,None,,§ 9 odst. (1) písm. g) a podle něj §12 písm. c) bod 3. : https://www.zakonyprolidi.cz/cs/2004-563#p12-1-c-3,None,"Pokud chceš učit cizí jazyk na SŠ, musíš mít
1. magisterský titul z příslušného cizího jazyka a k tomu
2. studium pedagogiky.
To může znamenat, že pokud budeš mít třeba vystudovaný francouZŠký jazyk, stačí ti doplnit si k tomu studium pedagogiky, což je akreditované vzdělání uskutečňované VŠ nebo zařízením pro další vzdělávání pedagogických pracovníků. V tomto případě hledej kurzy s názvem Studium pedagogiky pro učitele jazykových škol s právem státní závěrečné zkoušky.",47
SŠ / SOŠ / SOU / vyšší stupně gymnázií,cizí jazyk,,Bakalářské vzdělání,None,None,Any,jakýkoliv ,Jakékoliv neučitelské bakalářské vzdělání,,None,None,None,None,None,0,,None,None,0,,jazyková zkouška min. C2 SERR pro jazyky (= na úrovni rodilého mluvčího) / rodilý mluvčí,,None,,§ 22 odst. (4) : https://www.zakonyprolidi.cz/cs/2004-563#p22-4,None,"Pokud jsi rodilý mluvčí např. německého jazyka (nebo na úrovni rodilého mluvčího) a máš vystudovaný jakýkoli obor na VŠ třeba historii (stačí Bc. úroveň), můžeš daný jazyk vyučovat na SŠ.",48
SŠ / SOŠ / SOU / vyšší stupně gymnázií,konverzace,,Odborná maturita,None,None,None,None,"Odborná maturita z nepedaogické oblasti, odpovídající příslušnému předmětu",,None,None,None,None,None,0,,None,None,0,,jazyková zkouška min. C2 SERR pro jazyky (= na úrovni rodilého mluvčího) / rodilý mluvčí,,None,,§ 22 odst. (4) : https://www.zakonyprolidi.cz/cs/2004-563#p22-4,None,"Pokud jsi rodilý mluvčí např. italského jazyka (nebo na úrovni rodilého mluvčího) a máš maturitu z jakéhokoli oboru třeba z elektrotechniky, můžeš učit konverzaci daného jazyka na SŠ.",49
SŠ / SOŠ / SOU / vyšší stupně gymnázií,odborné předměty,,Magisterské vzdělání (Mgr. nebo Ing.),SŠ / SOŠ / SOU / vyšší stupně gymnázií,odborné předměty,Učitelství,pedagogické vědy příprava učitelů odborných předmětů SŠ,Magisterské vzdělání z učitelství odborných předmětů na SŠ,,None,None,None,None,None,0,,None,None,0,,None,,None,,§ 9 odst. (2) písm. a) : https://www.zakonyprolidi.cz/cs/2004-563#p9-2-a,None,"Pokud chceš učit odborný předmět na SŠ (např. odborné kreslení), nejpřímější cestou k tomu je magisterský titul z oboru učitelství odborných předmětů pro SŠ. ",50
SŠ / SOŠ / SOU / vyšší stupně gymnázií,odborné předměty,,Magisterské vzdělání (Mgr. nebo Ing.),2. stupeň ZŠ a SŠ,všeobecně-vzdělávací předměty,Učitelství,"pedagogické vědy příprava učitelů všeobecně-vzdělávacích předmětů 2. stupně ZŠ a SŠ studijního oboru, který odpovídá charakteru vyučovaného odborného předmětu","Magisterské vzdělání z učitelství všeobecně-vzdělávacích předmětů na 2. stupni ZŠ a SŠ, odpovídající příslušnému odbornému předmětu",,None,None,None,None,None,0,,None,None,0,,None,,None,,§ 9 odst. (2) písm. b) : https://www.zakonyprolidi.cz/cs/2004-563#p9-2-b,None,"Pokud chceš učit odborný předmět (např. chemické technologie), můžeš mít vystudovaný všeobecně-vzdělávací předmět pro 2. stupně ZŠ a SŠ, který odpovídá charakteru vyučovaného odborného předmětu – v tomto případě by to splňoval obor učitelství chemie pro 2. stupeň ZŠ a SŠ. ",51
SŠ / SOŠ / SOU / vyšší stupně gymnázií,odborné předměty,,Magisterské vzdělání (Mgr. nebo Ing.),SŠ / SOŠ / SOU / vyšší stupně gymnázií,všeobecně-vzdělávací předměty,Učitelství,"pedagogické vědy příprava učitelů všeobecně-vzdělávacích předmětů SŠ studijního oboru, který odpovídá charakteru vyučovaného odborného předmětu","Magisterské vzdělání z učitelství všeobecně-vzdělávacích předmětů na SŠ, odpovídající příslušnému odbornému předmětu",,None,None,None,None,None,0,,None,None,0,,None,,None,,§ 9 odst. (2) písm. c) : https://www.zakonyprolidi.cz/cs/2004-563#p9-2-c,None,"V případě, že chceš učit odborný předmět (např. počítačové sítě), můžeš mít vystudovaný všeobecně-vzdělávací předmět pro SŠ, který odpovídá charakteru vyučovaného odborného předmětu. V tomto případě by to splňoval obor učitelství informatiky pro SŠ. ",52
SŠ / SOŠ / SOU / vyšší stupně gymnázií,odborné předměty,,Magisterské vzdělání (Mgr. nebo Ing.),None,None,Jiná neučitelská odborná specializace,"oblast studijního oboru, který odpovídá charakteru vyučovaného předmětu","Jakékoliv neučitelské magisterské vzdělání, odpovídající příslušnému předmětu",,Bakalářské vzdělání,SŠ / SOŠ / SOU / vyšší stupně gymnázií,Any,Učitelství,pedagogické vědy příprava učitelů SŠ,Bakalářské vzdělání z učitelství na SŠ,,None,None,0,,None,,None,,§ 9 odst. (2) písm. d) bod 1. : https://www.zakonyprolidi.cz/cs/2004-563#p9-2-d-1,None,"Pokud chceš učit nějaký odborný předmět na SŠ, musíš mít
1. jakýkoliv magisterský titul a k tomu
2. bakalářský titul z učitelství pro 2. stupeň ZŠ nebo SŠ.
V praxi to znamená, že pokud máš třeba inženýra z elektrotechniky a chceš učit odborný předmět elektrotechnická měření, nejlepší je pro tebe dodělat si bakaláře se zaměřením na přípravu učitelů 2. stupně ZŠ nebo SŠ v ideálním případě se zaměřením na technické obory, čímž získáš pedagogickou kvalifikaci i potřebnou odbornost v předmětu.",53
SŠ / SOŠ / SOU / vyšší stupně gymnázií,odborné předměty,,Magisterské vzdělání (Mgr. nebo Ing.),None,None,Jiná neučitelská odborná specializace,"oblast studijního oboru, který odpovídá charakteru vyučovaného předmětu","Jakékoliv neučitelské magisterské vzdělání, odpovídající příslušnému předmětu",,Bakalářské vzdělání,2. stupeň ZŠ / nižší stupně gymnázií,Any,Učitelství,pedagogické vědy příprava učitelů 2. stupně ZŠ,Bakalářské vzdělání z učitelství na 2. stupni ZŠ,,None,None,0,,None,,None,,§ 9 odst. (2) písm. d) bod 1. : https://www.zakonyprolidi.cz/cs/2004-563#p9-2-d-1,None,"Pokud chceš učit nějaký odborný předmět na SŠ, musíš mít
1. jakýkoliv magisterský titul a k tomu
2. bakalářský titul z učitelství pro 2. stupeň ZŠ nebo SŠ.
V praxi to znamená, že pokud máš třeba inženýra z elektrotechniky a chceš učit odborný předmět elektrotechnická měření, nejlepší je pro tebe dodělat si bakaláře se zaměřením na přípravu učitelů 2. stupně ZŠ nebo SŠ v ideálním případě se zaměřením na technické obory, čímž získáš pedagogickou kvalifikaci i potřebnou odbornost v předmětu.",54
SŠ / SOŠ / SOU / vyšší stupně gymnázií,odborné předměty,,Magisterské vzdělání (Mgr. nebo Ing.),None,None,Jiná neučitelská odborná specializace,"oblast studijního oboru, který odpovídá charakteru vyučovaného předmětu","Jakékoliv neučitelské magisterské vzdělání, odpovídající příslušnému předmětu",,None,None,None,None,None,0,,2. stupeň ZŠ / nižší stupně gymnázií,příprava učitelů 2. stupně ZŠ,Kurz celoživotního vzdělávání z přípravy učitelů 2. stupně ZŠ,,None,,None,,§ 9 odst. (2) písm. d) bod 2. : https://www.zakonyprolidi.cz/cs/2004-563#p9-2-d-2,None,"Pokud chceš učit nějaký odborný předmět na SŠ, musíš mít
1. jakýkoliv magisterský titul a k tomu
2. studium programu celoživotního vzdělávání (CŽV) uskutečňovaném vysokou školou a zaměřeném na přípravu učitelů 2. stupně ZŠ nebo SŠ.
V praxi to znamená, že pokud máš třeba inženýra z informatiky a chceš učit odborný předmět počítačové aplikace, stačí ti doplnit si k tomu učitelské CŽV pro 2. stupeň ZŠ či SŠ na některé vysoké škole. Musíš si ovšem najít studium CŽV, na které se budeš moci přihlásit (podmínky pro přijetí najdeš u jednotlivých oborů) – je pravděpodobné, že se budeš muset přihlásit na CŽV na některé z technických VŠ. Tím se staneš kvalifikovaným pedagogem.",55
SŠ / SOŠ / SOU / vyšší stupně gymnázií,odborné předměty,,Magisterské vzdělání (Mgr. nebo Ing.),None,None,Jiná neučitelská odborná specializace,"oblast studijního oboru, který odpovídá charakteru vyučovaného předmětu","Jakékoliv neučitelské magisterské vzdělání, odpovídající příslušnému předmětu",,None,None,None,None,None,0,,SŠ / SOŠ / SOU / vyšší stupně gymnázií,příprava učitelů SŠ,Kurz celoživotního vzdělávání z přípravy učitelů SŠ,,None,,None,,§ 9 odst. (2) písm. d) bod 2. : https://www.zakonyprolidi.cz/cs/2004-563#p9-2-d-2,None,"Pokud chceš učit nějaký odborný předmět na SŠ, musíš mít
1. jakýkoliv magisterský titul a k tomu
2. studium programu celoživotního vzdělávání (CŽV) uskutečňovaném vysokou školou a zaměřeném na přípravu učitelů 2. stupně ZŠ nebo SŠ.
V praxi to znamená, že pokud máš třeba inženýra z informatiky a chceš učit odborný předmět počítačové aplikace, stačí ti doplnit si k tomu učitelské CŽV pro 2. stupeň ZŠ či SŠ na některé vysoké škole. Musíš si ovšem najít studium CŽV, na které se budeš moci přihlásit (podmínky pro přijetí najdeš u jednotlivých oborů) – je pravděpodobné, že se budeš muset přihlásit na CŽV na některé z technických VŠ. Tím se staneš kvalifikovaným pedagogem.",56
SŠ / SOŠ / SOU / vyšší stupně gymnázií,odborné předměty,,Magisterské vzdělání (Mgr. nebo Ing.),None,None,Jiná neučitelská odborná specializace,"oblast studijního oboru, který odpovídá charakteru vyučovaného předmětu","Jakékoliv neučitelské magisterské vzdělání, odpovídající příslušnému předmětu",,None,None,None,None,None,0,,None,None,0,,studium pedagogiky,,None,,§ 9 odst. (2) písm. d) bod 3. a podle něj § 22 :  https://www.zakonyprolidi.cz/cs/2004-563#p22-1,None,"Pokud chceš učit nějaký odborný předmět na SŠ, musíš mít
1. jakýkoliv magisterský titul a k tomu
2. studium pedagogiky.
V praxi to znamená, že pokud máš třeba inženýra z dopravních staveb a chceš učit odborný předmět s tím související, stačí ti doplnit si k tomu studium pedagogiky, což je akreditované vzdělání uskutečňované VŠ nebo zařízením pro další vzdělávání pedagogických pracovníků. V tomto případě hledej kurzy s názvem Studium pedagogiky pro učitele odborných předmětů, praktického vyučování a odborného výcviku SOŠ a SOU.",57
